门店名称,大类名称,子类名称,菜品编码,菜品短编码,菜品名称,规格,出品分量(kg),损耗,物料单位,物料号,物料描述,单位
加拿大六店,锅底类,拼锅类,1060063,13063,菌汤火锅,拼锅,,,,4515863,黑松露橄榄油（250ML*12瓶/箱）,锅
加拿大六店,锅底类,拼锅类,1060063,13101,菌汤火锅,四宫格,,,,4515863,黑松露橄榄油（250ML*12瓶/箱）,锅
加拿大六店,锅底类,拼锅类,1060063,10053,菌汤火锅,单锅,,,,4502622,金针菇（200G*25包/箱）,锅
加拿大六店,锅底类,拼锅类,1060063,13063,菌汤火锅,拼锅,,,,4502622,金针菇（200G*25包/箱）,锅
加拿大六店,锅底类,拼锅类,1060063,13101,菌汤火锅,四宫格,,,,4502622,金针菇（200G*25包/箱）,锅
加拿大六店,锅底类,拼锅类,1060063,10053,菌汤火锅,单锅,,,,1500387,香菇（5KG/件）,锅
加拿大六店,锅底类,拼锅类,1060063,13063,菌汤火锅,拼锅,,,,1500387,香菇（5KG/件）,锅
加拿大六店,锅底类,拼锅类,1060063,13101,菌汤火锅,四宫格,,,,1500387,香菇（5KG/件）,锅
加拿大六店,锅底类,拼锅类,1060061,10004,清油麻辣火锅,单锅,,,,3000759,清油底料（300G*40包/件）,锅
加拿大六店,锅底类,拼锅类,1060061,13061,清油麻辣火锅,拼锅,,,,3000759,清油底料（300G*40包/件）,锅
加拿大六店,锅底类,拼锅类,1060061,13105,清油麻辣火锅,四宫格,,,,3000759,清油底料（300G*40包/件）,锅
加拿大六店,锅底类,拼锅类,1060061,10004,清油麻辣火锅,单锅,,,,3002747,无渣调味粉（28G*120包/件，加拿大内用）,锅
加拿大六店,锅底类,拼锅类,1060061,13061,清油麻辣火锅,拼锅,,,,3002747,无渣调味粉（28G*120包/件，加拿大内用）,锅
加拿大六店,锅底类,拼锅类,1060061,13105,清油麻辣火锅,四宫格,,,,3002747,无渣调味粉（28G*120包/件，加拿大内用）,锅
加拿大六店,锅底类,单锅类,1060062,10002,三鲜猪骨火锅,单锅,,,,1501252,猪棒骨（KG）,锅
加拿大六店,锅底类,单锅类,1060062,13062,三鲜猪骨火锅,拼锅,,,,1501252,猪棒骨（KG）,锅
加拿大六店,锅底类,单锅类,1060062,13103,三鲜猪骨火锅,四宫格,,,,1501252,猪棒骨（KG）,锅
加拿大六店,锅底类,单锅类,1060062,10002,三鲜猪骨火锅,单锅,,,,1500882,三花淡奶（354ML*48瓶/箱）,锅
加拿大六店,锅底类,单锅类,1060062,13062,三鲜猪骨火锅,拼锅,,,,1500882,三花淡奶（354ML*48瓶/箱）,锅
加拿大六店,锅底类,单锅类,1060062,13103,三鲜猪骨火锅,四宫格,,,,1500882,三花淡奶（354ML*48瓶/箱）,锅
加拿大六店,锅底类,单锅类,1060062,10002,三鲜猪骨火锅,单锅,,,,1500059,三鲜粉TLTF-20（10KG*2包/件）,锅
加拿大六店,锅底类,单锅类,1060062,13062,三鲜猪骨火锅,拼锅,,,,1500059,三鲜粉TLTF-20（10KG*2包/件）,锅
加拿大六店,锅底类,单锅类,1060062,13103,三鲜猪骨火锅,四宫格,,,,1500059,三鲜粉TLTF-20（10KG*2包/件）,锅
加拿大六店,锅底类,四宫格类,70000769,77535,寿喜锅底,单锅,,,,1501618,日式味淋MIRIN（20L/箱）,锅
加拿大六店,锅底类,四宫格类,70000769,77536,寿喜锅底,拼锅,,,,1501618,日式味淋MIRIN（20L/箱）,锅
加拿大六店,锅底类,四宫格类,70000769,77523,寿喜锅底,四宫格,,,,1501618,日式味淋MIRIN（20L/箱）,锅
加拿大六店,锅底类,四宫格类,70000769,74281,寿喜锅底,小锅,,,,1501618,日式味淋MIRIN（20L/箱）,锅
加拿大六店,锅底类,四宫格类,70000769,77535,寿喜锅底,单锅,,,,4514785,日本酱油（32OZ*6瓶/箱）,锅
加拿大六店,锅底类,四宫格类,70000769,77536,寿喜锅底,拼锅,,,,4514785,日本酱油（32OZ*6瓶/箱）,锅
加拿大六店,锅底类,四宫格类,70000769,77523,寿喜锅底,四宫格,,,,4514785,日本酱油（32OZ*6瓶/箱）,锅
加拿大六店,锅底类,四宫格类,70000769,74281,寿喜锅底,小锅,,,,4514785,日本酱油（32OZ*6瓶/箱）,锅
加拿大六店,锅底类,四宫格类,70000769,77535,寿喜锅底,单锅,,,,1501029,美极鲜酱油（800ML*6瓶/箱）,锅
加拿大六店,锅底类,四宫格类,70000769,77536,寿喜锅底,拼锅,,,,1501029,美极鲜酱油（800ML*6瓶/箱）,锅
加拿大六店,锅底类,四宫格类,70000769,77523,寿喜锅底,四宫格,,,,1501029,美极鲜酱油（800ML*6瓶/箱）,锅
加拿大六店,锅底类,四宫格类,70000769,74281,寿喜锅底,小锅,,,,1501029,美极鲜酱油（800ML*6瓶/箱）,锅
加拿大六店,锅底类,四宫格类,70000769,77535,寿喜锅底,单锅,,,,1003028,牛油（20KG/件）,锅
加拿大六店,锅底类,四宫格类,70000769,77536,寿喜锅底,拼锅,,,,1003028,牛油（20KG/件）,锅
加拿大六店,锅底类,四宫格类,70000769,77523,寿喜锅底,四宫格,,,,1003028,牛油（20KG/件）,锅
加拿大六店,锅底类,四宫格类,70000769,74281,寿喜锅底,小锅,,,,1003028,牛油（20KG/件）,锅
加拿大六店,,,1010665,10654,泰式冬阴功火锅,单锅,,,,1500703,带头南美白虾（30-40，4LB*6包/箱 ）,
加拿大六店,,,1010665,13347,泰式冬阴功火锅,拼锅,,,,1500703,带头南美白虾（30-40，4LB*6包/箱 ）,
加拿大六店,,,1010665,13348,泰式冬阴功火锅,四宫格,,,,1500703,带头南美白虾（30-40，4LB*6包/箱 ）,
加拿大六店,,,1010665,10654,泰式冬阴功火锅,单锅,,,,1500882,三花淡奶（354ML*48瓶/箱）,
加拿大六店,,,1010665,13347,泰式冬阴功火锅,拼锅,,,,1500882,三花淡奶（354ML*48瓶/箱）,
加拿大六店,,,1010665,13348,泰式冬阴功火锅,四宫格,,,,1500882,三花淡奶（354ML*48瓶/箱）,
加拿大六店,,,1010665,10654,泰式冬阴功火锅,单锅,,,,4505163,冬阴功酱（PENTA，3KG*6包/件）,
加拿大六店,,,1010665,13347,泰式冬阴功火锅,拼锅,,,,4505163,冬阴功酱（PENTA，3KG*6包/件）,
加拿大六店,,,1010665,13348,泰式冬阴功火锅,四宫格,,,,4505163,冬阴功酱（PENTA，3KG*6包/件）,
加拿大六店,,,70001236,78556,燕麦奶火锅,单锅,,,,4520817,,0
加拿大六店,,,70001236,78557,燕麦奶火锅,拼锅,,,,4520817,,0
加拿大六店,,,70001236,78558,燕麦奶火锅,四宫格,,,,4520817,,0
加拿大六店,,,70001236,78556,燕麦奶火锅,单锅,,,,1500059,三鲜粉TLTF-20（10KG*2包/件）,0
加拿大六店,,,70001236,78557,燕麦奶火锅,拼锅,,,,1500059,三鲜粉TLTF-20（10KG*2包/件）,0
加拿大六店,,,70001236,78558,燕麦奶火锅,四宫格,,,,1500059,三鲜粉TLTF-20（10KG*2包/件）,0
加拿大六店,,,9010227,30263,AAA级去骨牛小排,整份,,,,1500676,牛仔骨肉（去骨）,份
加拿大六店,荤菜,牛/羊肉,9010185,30219,AAA级西冷牛肉,整份,,,,1501275,西冷牛肉（LB）,份
加拿大六店,荤菜,河/海鲜类,9030019,32019,冰鲜白虾,整份,,,,1500703,带头南美白虾（30-40，4LB*6包/箱 ）,份
加拿大六店,荤菜,河/海鲜类,9030019,78645,冰鲜白虾(半）,半份,,,,1500703,带头南美白虾（30-40，4LB*6包/箱 ）,份
加拿大六店,荤菜,河/海鲜类,9030407,32439,冰鲜桂花蚌,整份,,,,1500705,加拿大桂花蚌（2LB*20包/箱）,份
加拿大六店,荤菜,河/海鲜类,9030407,32440,冰鲜桂花蚌(半),半份,,,,1500705,加拿大桂花蚌（2LB*20包/箱）,份
加拿大六店,荤菜,河/海鲜类,9030015,32015,冰鲜海鲜拼盘,整份,,,,0,,
加拿大六店,荤菜,河/海鲜类,9030029,32029,冰鲜墨鱼仔,整份,,,,4500070,墨鱼仔（1KG*10包/件）,份
加拿大六店,荤菜,河/海鲜类,9030029,32030,冰鲜墨鱼仔(半),半份,,,,4500070,墨鱼仔（1KG*10包/件）,份
加拿大六店,0,0,9030147,32147,冰鲜青口贝,整份,,,,4501135,青口贝（800G*12盒/件）,份
加拿大六店,荤菜,河/海鲜类,9030330,32331,脆皖鱼,整份,,,,1501610,脆皖鱼（250G/包）,份
加拿大六店,荤菜,河/海鲜类,9030330,32332,脆皖鱼(半),半份,,,,1501610,脆皖鱼（250G/包）,份
加拿大六店,,,9020457,31747,贡菜猪肉丸,整份,,,,,,
加拿大六店,荤菜,牛/羊肉,9010298,30355,和牛牛舌,整份,,,,4000455,,份
加拿大六店,荤菜,河/海鲜类,70001476,79074,黑鱼片,整份,,,,4018965,黑鱼片（1KG*10包/箱）,份
加拿大六店,荤菜,河/海鲜类,70001476,79075,黑鱼片(半）,半份,,,,4018965,黑鱼片（1KG*10包/箱）,份
加拿大六店,荤菜,牛/羊肉,9010019,30019,精品肥牛（偏肥）,整份,,,,4002481,牛腩肉,份
加拿大六店,荤菜,牛/羊肉,9010325,30395,精品牛板腱肉（偏瘦）,整份,,,,4732717,牛板腱-HZQR,份
加拿大六店,0,0,9040373,33439,精选豚肉薄切,整份,,,,1501251,梅花猪肉（KG）,份
加拿大六店,荤菜,丸滑类,90000429,97732,糯米鱼豆腐,份,,,,4513296,,份
加拿大六店,荤菜,河/海鲜类,9030057,32057,扇贝,整份,,,,4515468,扇贝（3LB*4包/箱）,份
加拿大六店,荤菜,河/海鲜类,9030057,32058,扇贝(半),半份,,,,4515468,扇贝（3LB*4包/箱）,份
加拿大六店,荤菜,牛/羊肉,9010009,30009,特选羊肉,整份,,,,1501641,羊肉卷 （KG）,份
加拿大六店,荤菜,丸滑类,9020154,31157,丸类拼盘,整份,,,,0,,8.19
加拿大六店,荤菜,丸滑类,9020082,1003255,虾丸,份,,,,4020091,速冻虾滑（越南，DL443厂，1.6KG*6包/件）,份
加拿大六店,荤菜,丸滑类,9020071,31071,香菇猪肉丸,整份,,,,1500681,,份
加拿大六店,0,0,9020263,31267,蟹籽鱼包蛋,整份,,,,4703100,海胆仙桃（海欣，2.5KG*4包/件）,份
加拿大六店,0,0,9020263,31267,蟹籽鱼包蛋,整份,,,,1500731,蟹籽鱼包蛋（华生，2.5KG*4包/箱）,份
加拿大六店,荤菜,牛/羊肉,9010051,30053,雪花和牛,整份,,,,4500067,美国和牛,份
加拿大六店,荤菜,河/海鲜类,70000509,57036,鱿鱼卷(花),整份,,,,4526781,鱿鱼花（280G*20包/箱）,份
加拿大六店,荤菜,丸滑类,9020305,31315,鱼籽福袋,整份,,,,1501608,鲜虾福袋（1KG*10包/箱）,份
加拿大六店,荤菜,丸滑类,9020305,31316,鱼籽福袋(半）,半份,,,,1501608,鲜虾福袋（1KG*10包/箱）,份
加拿大六店,0,0,9020243,31247,芝士牛肉丸,整份,,,,1501289,黄瓜条（带肥，KG）,份
加拿大六店,经典火锅菜,经典火锅菜类,9040063,33063,鹌鹑蛋,整份,,,,4511168,清水鹌鹑蛋（425G*24罐/箱）,份
加拿大六店,经典火锅菜,经典火锅菜类,9040063,33064,鹌鹑蛋(半),半份,,,,1500861,,份
加拿大六店,经典火锅菜,经典火锅菜类,3010019,20019,捞派黄喉,整份,,,,1501684,牛黃喉（KG）,份
加拿大六店,经典火锅菜,经典火锅菜类,3010019,20020,捞派黄喉(半),半份,,,,1501684,牛黃喉（KG）,份
加拿大六店,经典火锅菜,经典火锅菜类,9060064,43081,捞派嫩鸡肉片,整份,,,,4521130,去骨去皮鸡腿肉,份
加拿大六店,经典火锅菜,经典火锅菜类,9060064,78989,捞派嫩鸡肉片(半）,半份,,,,4521130,去骨去皮鸡腿肉,份
加拿大六店,经典火锅菜,经典火锅菜类,9040041,1002595,卤肥肠,份,,,,1501253,猪大肠 （KG）,份
加拿大六店,经典火锅菜,经典火锅菜类,9040041,33041,卤肥肠,整份,,,,1501253,猪大肠 （KG）,份
加拿大六店,荤菜,其他荤菜,10020084,41084,生鸡蛋,个,,,,1500781,咖色鸡蛋（30颗*6板/箱）,
加拿大六店,经典火锅菜,经典火锅菜类,9040055,33055,午餐肉,整份,,,,1500860,午餐肉（NONGSHIM， 340G*24盒/箱）,份
加拿大六店,经典火锅菜,经典火锅菜类,9040055,33056,午餐肉(半),半份,,,,1500860,午餐肉（NONGSHIM， 340G*24盒/箱）,份
加拿大六店,经典火锅菜,经典火锅菜类,9040065,33065,蟹味棒,整份,,,,1500704,蟹肉棒（巴芬湾，500G*20包/箱）,份
加拿大六店,经典火锅菜,经典火锅菜类,9040065,33066,蟹味棒(半),半份,,,,1500704,蟹肉棒（巴芬湾，500G*20包/箱）,份
加拿大六店,经典火锅菜,经典火锅菜类,9040336,33395,鱼豆腐,整份,,,,1500730,鱼豆腐（华生，2.5KG*4包/箱）,份
加拿大六店,0,0,9040417,33491,猪肚,整份,,,,3500205,猪肚,份
加拿大六店,0,0,9040417,33492,猪肚(半),半份,,,,3500205,猪肚,份
加拿大六店,,,91003419,1106856,紫芋拿铁,整份,,,,4520296,,
加拿大六店,酒水饮料,饮料,13010047,70047,椰汁,冰镇,,,,4019089,正宗椰树牌椰汁（245ML*24盒/件）,听
加拿大六店,酒水饮料,饮料,13010047,70047,椰汁,常温,,,,4019089,正宗椰树牌椰汁（245ML*24盒/件）,听
加拿大六店,,,91003430,1106867,椰椰拿铁,整份,,,,4518668,厚椰乳（菲诺，1KG*12瓶/件）,
加拿大六店,酒水饮料,饮料,13010041,70041,雪碧,常温,,,,4510556,雪碧（355ML*32听/箱）,听
加拿大六店,酒水饮料,饮料,13010041,70041,雪碧,冰镇,,,,4510556,雪碧（355ML*32听/箱）,听
加拿大六店,,,91003429,1107177,香橙拿铁,热,,,,4506908,,
加拿大六店,,,91003429,1107177,香橙拿铁,热,,,,4504115,,
加拿大六店,,,91003429,1107177,香橙拿铁,热,,,,4514410,,
加拿大六店,,,91003429,1107176,香橙拿铁,冷,,,,4506908,,
加拿大六店,,,91003429,1107176,香橙拿铁,冷,,,,4504115,,
加拿大六店,,,91003429,1107176,香橙拿铁,冷,,,,4514410,,
加拿大六店,酒水饮料,饮料,13010147,1001524,西瓜汁1L,壶,,,,0,,扎
加拿大六店,,,91003424,1106861,乌梅冰柠茶,整份,,,,1500896,乌梅汁（2.5KG*6桶/箱）,
加拿大六店,,,91003424,1106861,乌梅冰柠茶,整份,,,,1500529,果糖（环泰，5KG*4桶/件）,
加拿大六店,酒水饮料,饮料,12010003,71303,甜豆浆（1L）,冰镇,,,,4526756,,扎
加拿大六店,,,91003426,1106863,桃气莓莓气泡水,整份,,,,4520457,草莓果酱（2.5KG*6瓶/箱）,
加拿大六店,0,0,13010368,1004362,冰镇乌梅饮（2L）,整份,,,,1500896,乌梅汁（2.5KG*6桶/箱）,扎
加拿大六店,0,0,13010368,1004362,冰镇乌梅饮（2L）,整份,,,,1500897,洛神汁/红梅汁（2.5KG*6桶/箱）,扎
加拿大六店,0,0,13010368,1004362,冰镇乌梅饮（2L）,整份,,,,1500529,果糖（环泰，5KG*4桶/件）,扎
加拿大六店,0,0,13010368,1004361,冰镇乌梅饮（1L）,半份,,,,1500896,乌梅汁（2.5KG*6桶/箱）,扎
加拿大六店,0,0,13010368,1004361,冰镇乌梅饮（1L）,半份,,,,1500897,洛神汁/红梅汁（2.5KG*6桶/箱）,扎
加拿大六店,0,0,13010368,1004361,冰镇乌梅饮（1L）,半份,,,,1500529,果糖（环泰，5KG*4桶/件）,扎
加拿大六店,酒水饮料,饮料,12010002,1004489,柠檬冰红茶 341ML,冰镇,,,,4528554,柠檬茶（341ML*32听/箱）,份
加拿大六店,酒水饮料,饮料,12010002,1004490,柠檬冰红茶 341ML,常温,,,,4528554,柠檬茶（341ML*32听/箱）,份
加拿大六店,,,91003427,1106864,莫吉托（无酒精）,整份,,,,1500529,果糖（环泰，5KG*4桶/件）,
加拿大六店,0,0,13010471,70471,蜜桃汁,常温,,,,1500899,蜜桃汁 （490ML*24瓶/箱）,扎
加拿大六店,0,0,13010471,70471,蜜桃汁,冰镇,,,,1500899,蜜桃汁 （490ML*24瓶/箱）,扎
加拿大六店,,,91003417,1106854,玫瑰雪顶奶茶,整份,,,,1500898,,
加拿大六店,,,91003417,1106854,玫瑰雪顶奶茶,整份,,,,4516078,,
加拿大六店,,,91003422,1106859,马蹄甘蔗汁,整份,,,,4521677,,
加拿大六店,,,91003422,1106859,马蹄甘蔗汁,整份,,,,4518919,,
加拿大六店,,,91003422,1106859,马蹄甘蔗汁,整份,,,,4525536,,
加拿大六店,,,91003416,1106853,荔枝红茶,整份,,,,1501280,,
加拿大六店,,,91003416,1106853,荔枝红茶,整份,,,,4516078,,
加拿大六店,,,91003416,1106853,荔枝红茶,整份,,,,1500529,果糖（环泰，5KG*4桶/件）,
加拿大六店,,,91003416,1106853,荔枝红茶,整份,,,,4521082,,
加拿大六店,酒水饮料,饮料,13010040,70040,可口可乐,常温,,,,1500902,可口可乐（355ML*32听/箱）,听
加拿大六店,酒水饮料,饮料,13010040,70040,可口可乐,冰镇,,,,1500902,可口可乐（355ML*32听/箱）,听
加拿大六店,,,91003414,1106851,烤茶奶趣,整份,,,,1500529,果糖（环泰，5KG*4桶/件）,
加拿大六店,,,91003414,1106851,烤茶奶趣,整份,,,,4516078,,
加拿大六店,酒水饮料,饮料,13010455,70455,健怡可乐,冰镇,,,,1500903,健怡可乐（355ML*32听/箱）,罐
加拿大六店,酒水饮料,饮料,13010455,70455,健怡可乐,常温,,,,1500903,健怡可乐（355ML*32听/箱）,罐
加拿大六店,酒水饮料,饮料,13010445,70445,加多宝,常温,,,,4000635,加多宝（310ML*24听/件）,瓶
加拿大六店,酒水饮料,饮料,13010445,70445,加多宝,冰镇,,,,4000635,加多宝（310ML*24听/件）,瓶
加拿大六店,,,91003415,1106852,古早黑糖珍珠牛乳茶,整份,,,,4514410,,
加拿大六店,,,91003415,1106852,古早黑糖珍珠牛乳茶,整份,,,,3013391,,
加拿大六店,,,91003415,1106852,古早黑糖珍珠牛乳茶,整份,,,,4516076,,
加拿大六店,,,91003420,1106857,凤梨百香果茶,整份,,,,4522083,,
加拿大六店,,,91003420,1106857,凤梨百香果茶,整份,,,,1501279,百香果汁加籽（5.5LB*6瓶/箱）,
加拿大六店,,,91003420,1106857,凤梨百香果茶,整份,,,,4521083,,
加拿大六店,酒水饮料,饮料,12010049,1002262,冬瓜茶 490ml,常温,,,,1500900,冬瓜茶（ 490ML*24瓶/箱）,位
加拿大六店,酒水饮料,饮料,12010049,1002263,冬瓜茶 490ml,冰镇,,,,1500900,冬瓜茶（ 490ML*24瓶/箱）,位
加拿大六店,,,91003428,1106865,蝶恋花,整份,,,,1500897,洛神汁/红梅汁（2.5KG*6桶/箱）,
加拿大六店,,,91003428,1106865,蝶恋花,整份,,,,4502012,,
加拿大六店,,,91003425,1106862,大吉大荔,整份,,,,4521082,,
加拿大六店,,,91003425,1106862,大吉大荔,整份,,,,4502012,,
加拿大六店,,,91003418,1106855,春日抹茶拿铁,整份,,,,4514410,,
加拿大六店,,,91003418,1106855,春日抹茶拿铁,整份,,,,4518307,抹茶粉（250G*12包/箱）,
加拿大六店,酒水饮料,饮料,90002814,1109399,草莓椰椰奶盖,瓶,,,,4520457,草莓果酱（2.5KG*6瓶/箱）,罐
加拿大六店,酒水饮料,饮料,90002814,1109399,草莓椰椰奶盖,瓶,,,,4518668,厚椰乳（菲诺，1KG*12瓶/件）,罐
加拿大六店,酒水饮料,饮料,90002814,1109399,草莓椰椰奶盖,瓶,,,,4516939,淡奶油（1L*12盒/箱）,罐
加拿大六店,酒水饮料,饮料,13010457,70457,北冰洋,冰镇,,,,4701288,,听
加拿大六店,酒水饮料,饮料,13010457,70457,北冰洋,常温,,,,4701288,,听
加拿大六店,,,91003421,1106858,暴打柠檬茶,整份,,,,1500529,果糖（环泰，5KG*4桶/件）,
加拿大六店,小吃甜品,小吃类,70000838,1002011,爆浆红糖糍粑,份,,,,4027530,爆浆糍粑（稼轩康，300G*20包/件）,份
加拿大六店,小吃甜品,小吃类,70000838,77743,爆浆红糖糍粑,整份,,,,4027530,爆浆糍粑（稼轩康，300G*20包/件）,份
加拿大六店,素菜,根茎类,10020041,41041,高山青竹笋,整份,,,,1500891,竹笋（1KG*10包/箱）,
加拿大六店,素菜,根茎类,10020160,41167,贡菜,整份,,,,4516299,贡菜（1KG*10包/箱）,5.95
加拿大六店,荤菜,河/海鲜类,9030119,32119,捞派巴沙鱼片,整份,,,,4515229,巴沙鱼（30LB/箱）,份
加拿大六店,荤菜,河/海鲜类,9030119,32120,捞派巴沙鱼片(半),半份,,,,4515229,巴沙鱼（30LB/箱）,份
加拿大六店,经典火锅菜,经典火锅菜类,3010013,20013,捞派滑牛肉,整份,,,,1501289,黄瓜条（带肥，KG）,份
加拿大六店,经典火锅菜,经典火锅菜类,3010013,20014,捞派滑牛肉(半),半份,,,,1501289,黄瓜条（带肥，KG）,份
加拿大六店,素菜,豆面制品,3010027,20027,捞派捞面,条,,,,1500815,面粉（20KG/包）,
加拿大六店,小吃甜品,小吃类,11010292,50363,捞派酥肉,整份,,,,1000529,去皮五花肉,份
加拿大六店,小吃甜品,小吃类,11010292,50364,捞派酥肉（半）,半份,,,,1000529,去皮五花肉,份
加拿大六店,荤菜,丸滑类,9020063,31063,捞派虾滑,整份,,,,4020091,速冻虾滑（越南，DL443厂，1.6KG*6包/件）,份
加拿大六店,经典火锅菜,经典火锅菜类,9010021,30021,捞派羊肉,整份,,,,1500996,羊腿肉（去骨，KG）,份
加拿大六店,经典火锅菜,经典火锅菜类,9010021,30022,捞派羊肉(半),半份,,,,1500996,羊腿肉（去骨，KG）,份
加拿大六店,素菜,根茎类,10030307,42405,8秒海带苗,整份,,,,4518488,海带苗（10KG/箱）,
加拿大六店,素菜,根茎类,10030307,42406,8秒海带苗（半）,半份,,,,4518488,海带苗（10KG/箱）,
